Country,Code,Year,Aquaculture (tonnes),Fisheries (tonnes),Consumption (kg per capita),Artisanal,Industrial,Recreational,Subsistence,Stocks_within,Stocks_overexploited,p_increase_aqua,p_increase_fish,p_increase_consumption,p_increase_artisanal,p_increase_industrial,p_increase_recreational,p_increase_subsistence,p_increase_share_within,p_increase_share_over
Senegal,SEN,1970,100,120965,19.48,,,,,,,,,,,,,,,
Senegal,SEN,1971,100,134482,19.72,,,,,,,0.00%,11.17%,1.23%,,,,,,
Senegal,SEN,1972,200,152839,20.09,,,,,,,100.00%,13.65%,1.88%,,,,,,
Senegal,SEN,1973,200,192841,22.95,,,,,,,0.00%,26.17%,14.24%,,,,,,
Senegal,SEN,1974,98,218010,24.25,,,,,,,-51.00%,13.05%,5.66%,,,,,,
Senegal,SEN,1975,66,226512,24.94,,,,,,,-32.65%,3.90%,2.85%,,,,,,
Senegal,SEN,1976,81,217582,26.54,,,,,,,22.73%,-3.94%,6.42%,,,,,,
Senegal,SEN,1977,146,216550,25.82,,,,,,,80.25%,-0.47%,-2.71%,,,,,,
Senegal,SEN,1978,123,221096,24.79,,,,,,,-15.75%,2.10%,-3.99%,,,,,,
Senegal,SEN,1979,92,225146,23.44,,,,,,,-25.20%,1.83%,-5.45%,,,,,,
Senegal,SEN,1980,149,232381,24.42,,,,,,,61.96%,3.21%,4.18%,,,,,,
Senegal,SEN,1981,136,227080,24.09,,,,,,,-8.72%,-2.28%,-1.35%,,,,,,
Senegal,SEN,1982,124,231847,21.81,,,,,,,-8.82%,2.10%,-9.46%,,,,,,
Senegal,SEN,1983,0,262960,22.47,,,,,,,-100.00%,13.42%,3.03%,,,,,,
Senegal,SEN,1984,39,250320,21.45,,,,,,,,-4.81%,-4.54%,,,,,,
Senegal,SEN,1985,36,244946,21.27,,,,,,,-7.69%,-2.15%,-0.84%,,,,,,
Senegal,SEN,1986,34,257904,22.23,,,,,,,-5.56%,5.29%,4.51%,,,,,,
Senegal,SEN,1987,34,251921,23.79,,,,,,,0.00%,-2.32%,7.02%,,,,,,
Senegal,SEN,1988,43,264966,27.31,,,,,,,26.47%,5.18%,14.80%,,,,,,
Senegal,SEN,1989,11,290339,26.82,,,,,,,-74.42%,9.58%,-1.79%,,,,,,
Senegal,SEN,1990,7,315154,27.86,,,,,,,-36.36%,8.55%,3.88%,,,,,,
Senegal,SEN,1991,12,328731,26.01,,,,,,,71.43%,4.31%,-6.64%,,,,,,
Senegal,SEN,1992,11,373380,35.98,,,,,,,-8.33%,13.58%,38.33%,,,,,,
Senegal,SEN,1993,26,386132,36.46,,,,,,,136.36%,3.42%,1.33%,,,,,,
Senegal,SEN,1994,42,359887,30.88,,,,,,,61.54%,-6.80%,-15.30%,,,,,,
Senegal,SEN,1995,60,366312,29.78,,,,,,,42.86%,1.79%,-3.56%,,,,,,
Senegal,SEN,1996,78,439209,30.16,,,,,,,30.00%,19.90%,1.28%,,,,,,
Senegal,SEN,1997,74,483468,32.38,,,,,,,-5.13%,10.08%,7.36%,,,,,,
Senegal,SEN,1998,23,429531,29.57,,,,,,,-68.92%,-11.16%,-8.68%,,,,,,
Senegal,SEN,1999,155,440926,28.46,,,,,,,573.91%,2.65%,-3.75%,,,,,,
Senegal,SEN,2000,104,436005,31.71,,,,,,,-32.90%,-1.12%,11.42%,,,,,,
Senegal,SEN,2001,105,431252,29.98,,,,,,,0.96%,-1.09%,-5.46%,,,,,,
Senegal,SEN,2002,109,398040,25.86,,,,,,,3.81%,-7.70%,-13.74%,,,,,,
Senegal,SEN,2003,98,469284,28.63,,,,,,,-10.09%,17.90%,10.71%,,,,,,
Senegal,SEN,2004,52,434525,27.48,,,,,,,-46.94%,-7.41%,-4.02%,,,,,,
Senegal,SEN,2005,54,399848,26.44,,,,,,,3.85%,-7.98%,-3.78%,,,,,,
Senegal,SEN,2006,45,368390,22.43,,,,,,,-16.67%,-7.87%,-15.17%,,,,,,
Senegal,SEN,2007,45,412360,23.46,,,,,,,0.00%,11.94%,4.59%,,,,,,
Senegal,SEN,2008,54,428299,26.46,,,,,,,20.00%,3.87%,12.79%,,,,,,
Senegal,SEN,2009,71,446200,26.48,,,,,,,31.48%,4.18%,0.08%,,,,,,
Senegal,SEN,2010,79.59999847,409715,23.97,,,,,,,12.11%,-8.18%,-9.48%,,,,,,
Senegal,SEN,2011,334.6650085,427134,23.48,,,,,,,320.43%,4.25%,-2.04%,,,,,,
Senegal,SEN,2012,399.2999878,462105,24.16,,,,,,,19.31%,8.19%,2.90%,,,,,,
Senegal,SEN,2013,706.7999878,471432,23.94,,,,,,,77.01%,2.02%,-0.91%,,,,,,
Senegal,SEN,2014,1012,458609,20.94,,,,,,,43.18%,-2.72%,-12.53%,,,,,,
Senegal,SEN,2015,1212.5,425444,17.06,,,,,,,19.81%,-7.23%,-18.53%,,,,,,
Senegal,SEN,2016,2078.830078,474169,18.6,,,,,,,71.45%,11.45%,9.03%,,,,,,
Senegal,SEN,2017,1010.700012,534868,18.09,,,,,,,-51.38%,12.80%,-2.74%,,,,,,
Serbia,SRB,2006,5013.049805,2632,4.8,,,,,,,,,,,,,,,
Serbia,SRB,2007,6608.799805,2535,6.23,,,,,,,31.83%,-3.69%,29.79%,,,,,,
Serbia,SRB,2008,7533.720215,3153,6.46,,,,,,,14.00%,24.38%,3.69%,,,,,,
Serbia,SRB,2009,7440.439941,3846,5.67,,,,,,,-1.24%,21.98%,-12.23%,,,,,,
Serbia,SRB,2010,8195.330078,4807,5.66,,,,,,,10.15%,24.99%,-0.18%,,,,,,
Serbia,SRB,2011,7628.949707,5384,7.54,,,,,,,-6.91%,12.00%,33.22%,,,,,,
Serbia,SRB,2012,7661.189941,4798,7.28,,,,,,,0.42%,-10.88%,-3.45%,,,,,,
Serbia,SRB,2013,5935.540039,5040,5.8,,,,,,,-22.52%,5.04%,-20.33%,,,,,,
Serbia,SRB,2014,7168.370117,3593,6.65,,,,,,,20.77%,-28.71%,14.66%,,,,,,
Serbia,SRB,2015,7387,3150,5.56,,,,,,,3.05%,-12.33%,-16.39%,,,,,,
Serbia,SRB,2016,6877.659668,2067,4.63,,,,,,,-6.90%,-34.38%,-16.73%,,,,,,
Serbia,SRB,2017,5069.649902,2209,6.18,,,,,,,-26.29%,6.87%,33.48%,,,,,,
Sierra Leone,SLE,1970,0,31050,18.57,,,,,,,,,,,,,,,
Sierra Leone,SLE,1971,0,31150,17.9,,,,,,,,0.32%,-3.61%,,,,,,
Sierra Leone,SLE,1972,0,51128,23.13,,,,,,,,64.13%,29.22%,,,,,,
Sierra Leone,SLE,1973,0,67467,31.9,,,,,,,,31.96%,37.92%,,,,,,
Sierra Leone,SLE,1974,0,68954,29.06,,,,,,,,2.20%,-8.90%,,,,,,
Sierra Leone,SLE,1975,0,68873,27.14,,,,,,,,-0.12%,-6.61%,,,,,,
Sierra Leone,SLE,1976,0,55569,21.22,,,,,,,,-19.32%,-21.81%,,,,,,
Sierra Leone,SLE,1977,0,55547,21.74,,,,,,,,-0.04%,2.45%,,,,,,
Sierra Leone,SLE,1978,0,52457,20.81,,,,,,,,-5.56%,-4.28%,,,,,,
Sierra Leone,SLE,1979,1,57592,22.5,,,,,,,,9.79%,8.12%,,,,,,
Sierra Leone,SLE,1980,2,48988,23.44,,,,,,,100.00%,-14.94%,4.18%,,,,,,
Sierra Leone,SLE,1981,2,49860,24.91,,,,,,,0.00%,1.78%,6.27%,,,,,,
Sierra Leone,SLE,1982,3,51935,17.58,,,,,,,50.00%,4.16%,-29.43%,,,,,,
Sierra Leone,SLE,1983,4,50086,18.25,,,,,,,33.33%,-3.56%,3.81%,,,,,,
Sierra Leone,SLE,1984,7,51667,17.13,,,,,,,75.00%,3.16%,-6.14%,,,,,,
Sierra Leone,SLE,1985,9,52421,16.87,,,,,,,28.57%,1.46%,-1.52%,,,,,,
Sierra Leone,SLE,1986,14,52213,15.94,,,,,,,55.56%,-0.40%,-5.51%,,,,,,
Sierra Leone,SLE,1987,18,52106,14.07,,,,,,,28.57%,-0.20%,-11.73%,,,,,,
Sierra Leone,SLE,1988,20,52173,13.69,,,,,,,11.11%,0.13%,-2.70%,,,,,,
Sierra Leone,SLE,1989,20,52107,13.21,,,,,,,0.00%,-0.13%,-3.51%,,,,,,
Sierra Leone,SLE,1990,20,56536,13.41,,,,,,,0.00%,8.50%,1.51%,,,,,,
Sierra Leone,SLE,1991,20,65741,15.88,,,,,,,0.00%,16.28%,18.42%,,,,,,
Sierra Leone,SLE,1992,20,68510,16.63,,,,,,,0.00%,4.21%,4.72%,,,,,,
Sierra Leone,SLE,1993,15,66288,13.47,,,,,,,-25.00%,-3.24%,-19.00%,,,,,,
Sierra Leone,SLE,1994,25,62439,11.79,,,,,,,66.67%,-5.81%,-12.47%,,,,,,
Sierra Leone,SLE,1995,25,64870,13.04,,,,,,,0.00%,3.89%,10.60%,,,,,,
Sierra Leone,SLE,1996,30,67304,13.65,,,,,,,20.00%,3.75%,4.68%,,,,,,
Sierra Leone,SLE,1997,30,72628,15.53,,,,,,,0.00%,7.91%,13.77%,,,,,,
Sierra Leone,SLE,1998,30,63065,14.05,,,,,,,0.00%,-13.17%,-9.53%,,,,,,
Sierra Leone,SLE,1999,30,59407,12.86,,,,,,,0.00%,-5.80%,-8.47%,,,,,,
Sierra Leone,SLE,2000,30,74730,16.72,,,,,,,0.00%,25.79%,30.02%,,,,,,
Sierra Leone,SLE,2001,30,75210,16.52,,,,,,,0.00%,0.64%,-1.20%,,,,,,
Sierra Leone,SLE,2002,30,82990,17.1,,,,,,,0.00%,10.34%,3.51%,,,,,,
Sierra Leone,SLE,2003,30,95926,19.78,,,,,,,0.00%,15.59%,15.67%,,,,,,
Sierra Leone,SLE,2004,30,132440,26.53,,,,,,,0.00%,38.06%,34.13%,,,,,,
Sierra Leone,SLE,2005,30,142993,27.7,,,,,,,0.00%,7.97%,4.41%,,,,,,
Sierra Leone,SLE,2006,30,144146,27.26,,,,,,,0.00%,0.81%,-1.59%,,,,,,
Sierra Leone,SLE,2007,50,139535,26.16,,,,,,,66.67%,-3.20%,-4.04%,,,,,,
Sierra Leone,SLE,2008,50,197582,36.25,,,,,,,0.00%,41.60%,38.57%,,,,,,
Sierra Leone,SLE,2009,75,199000,34.99,,,,,,,50.00%,0.72%,-3.48%,,,,,,
Sierra Leone,SLE,2010,75,2.00E+05,34.09,,,,,,,0.00%,0.50%,-2.57%,,,,,,
Sierra Leone,SLE,2011,75,202000,34.23,,,,,,,0.00%,1.00%,0.41%,,,,,,
Sierra Leone,SLE,2012,75,203500,33.36,,,,,,,0.00%,0.74%,-2.54%,,,,,,
Sierra Leone,SLE,2013,75,205000,32.27,,,,,,,0.00%,0.74%,-3.27%,,,,,,
Sierra Leone,SLE,2014,75,206477,28.98,,,,,,,0.00%,0.72%,-10.20%,,,,,,
Sierra Leone,SLE,2015,85,202100,27.61,,,,,,,13.33%,-2.12%,-4.73%,,,,,,
Sierra Leone,SLE,2016,85,202100,26.88,,,,,,,0.00%,0.00%,-2.64%,,,,,,
Sierra Leone,SLE,2017,85,202100,26.3,,,,,,,0.00%,0.00%,-2.16%,,,,,,
Slovakia,SVK,1993,1588,1185,5.11,,,,,,,,,,,,,,,
Slovakia,SVK,1994,1861,1627,6.56,,,,,,,17.19%,37.30%,28.38%,,,,,,
Slovakia,SVK,1995,1617,1950,6.85,,,,,,,-13.11%,19.85%,4.42%,,,,,,
Slovakia,SVK,1996,954,1414,9.1,,,,,,,-41.00%,-27.49%,32.85%,,,,,,
Slovakia,SVK,1997,1254,1364,8.11,,,,,,,31.45%,-3.54%,-10.88%,,,,,,
Slovakia,SVK,1998,648,1361,7.84,,,,,,,-48.33%,-0.22%,-3.33%,,,,,,
Slovakia,SVK,1999,872,1396,6.83,,,,,,,34.57%,2.57%,-12.88%,,,,,,
Slovakia,SVK,2000,887,1368,6.89,,,,,,,1.72%,-2.01%,0.88%,,,,,,
Slovakia,SVK,2001,999,1531,6.49,,,,,,,12.63%,11.92%,-5.81%,,,,,,
Slovakia,SVK,2002,829,1746,6.83,,,,,,,-17.02%,14.04%,5.24%,,,,,,
Slovakia,SVK,2003,881,1646,7.32,,,,,,,6.27%,-5.73%,7.17%,,,,,,
Slovakia,SVK,2004,1180,1603,7.66,,,,,,,33.94%,-2.61%,4.64%,,,,,,
Slovakia,SVK,2005,955,1693,7.83,,,,,,,-19.07%,5.61%,2.22%,,,,,,
Slovakia,SVK,2006,1263,1718,8.94,,,,,,,32.25%,1.48%,14.18%,,,,,,
Slovakia,SVK,2007,1199,1994,7.71,,,,,,,-5.07%,16.07%,-13.76%,,,,,,
Slovakia,SVK,2008,1071,1655,7.79,,,,,,,-10.68%,-17.00%,1.04%,,,,,,
Slovakia,SVK,2009,834.9000244,1761,7.23,,,,,,,-22.04%,6.40%,-7.19%,,,,,,
Slovakia,SVK,2010,702.4000244,1608,7.93,,,,,,,-15.87%,-8.69%,9.68%,,,,,,
Slovakia,SVK,2011,834.5,1935,7.8,,,,,,,18.81%,20.34%,-1.64%,,,,,,
Slovakia,SVK,2012,1310.560059,1945,7.54,,,,,,,57.05%,0.52%,-3.33%,,,,,,
Slovakia,SVK,2013,1106.199951,1986,8.65,,,,,,,-15.59%,2.11%,14.72%,,,,,,
Slovakia,SVK,2014,1230.660034,1944,8.44,,,,,,,11.25%,-2.11%,-2.43%,,,,,,
Slovakia,SVK,2015,1308.630005,1971,9.45,,,,,,,6.34%,1.39%,11.97%,,,,,,
Slovakia,SVK,2016,2168.650146,1866,9.13,,,,,,,65.72%,-5.33%,-3.39%,,,,,,
Slovakia,SVK,2017,2646.263916,1870,9.7,,,,,,,22.02%,0.21%,6.24%,,,,,,
Slovenia,SVN,1992,868,3905,4.13,,,,,,,,,,,,,,,
Slovenia,SVN,1993,718,2284,5.35,,,,,,,-17.28%,-41.51%,29.54%,,,,,,
Slovenia,SVN,1994,787,2346,6.1,,,,,,,9.61%,2.71%,14.02%,,,,,,
Slovenia,SVN,1995,789,2167,7.14,,,,,,,0.25%,-7.63%,17.05%,,,,,,
Slovenia,SVN,1996,869,2367,7.44,,,,,,,10.14%,9.23%,4.20%,,,,,,
Slovenia,SVN,1997,917,2367,6.79,,,,,,,5.52%,0.00%,-8.74%,,,,,,
Slovenia,SVN,1998,909,2228,6.83,,,,,,,-0.87%,-5.87%,0.59%,,,,,,
Slovenia,SVN,1999,1206,2027,7.01,,,,,,,32.67%,-9.02%,2.64%,,,,,,
Slovenia,SVN,2000,1181,1856,6.68,,,,,,,-2.07%,-8.44%,-4.71%,,,,,,
Slovenia,SVN,2001,1262,1827,7.59,,,,,,,6.86%,-1.56%,13.62%,,,,,,
Slovenia,SVN,2002,1289,1686,7.72,,,,,,,2.14%,-7.72%,1.71%,,,,,,
Slovenia,SVN,2003,1353,1282,8.41,,,,,,,4.97%,-23.96%,8.94%,,,,,,
Slovenia,SVN,2004,1571,1023,9.53,,,,,,,16.11%,-20.20%,13.32%,,,,,,
Slovenia,SVN,2005,1346,1227,9.23,,,,,,,-14.32%,19.94%,-3.15%,,,,,,
Slovenia,SVN,2006,1369,1133.168945,9.87,,,,,,,1.71%,-7.65%,6.93%,,,,,,
Slovenia,SVN,2007,1352,1112.453979,10.39,,,,,,,-1.24%,-1.83%,5.27%,,,,,,
Slovenia,SVN,2008,1315,881.7139893,10.81,,,,,,,-2.74%,-20.74%,4.04%,,,,,,
Slovenia,SVN,2009,1306.599976,1035.259033,10.78,,,,,,,-0.64%,17.41%,-0.28%,,,,,,
Slovenia,SVN,2010,778.4000244,941,11.06,,,,,,,-40.43%,-9.10%,2.60%,,,,,,
Slovenia,SVN,2011,1396.599976,890.6090088,11.14,,,,,,,79.42%,-5.36%,0.72%,,,,,,
Slovenia,SVN,2012,1154.300049,485.1879883,10,,,,,,,-17.35%,-45.52%,-10.23%,,,,,,
Slovenia,SVN,2013,1225.699951,400.2160034,10.48,,,,,,,6.19%,-17.51%,4.80%,,,,,,
Slovenia,SVN,2014,1396.300049,410.5,11.12,,,,,,,13.92%,2.57%,6.11%,,,,,,
Slovenia,SVN,2015,1607.199951,343.3919983,11.21,,,,,,,15.10%,-16.35%,0.81%,,,,,,
Slovenia,SVN,2016,1843.700073,310.5190125,11.36,,,,,,,14.72%,-9.57%,1.34%,,,,,,
Slovenia,SVN,2017,1730.099976,280.0700073,11.96,,,,,,,-6.16%,-9.81%,5.28%,,,,,,
Solomon Islands,SLB,1984,28,48801.73828,54.38,,,,,,,,,,,,,,,
Solomon Islands,SLB,1985,0,43362.99609,53.53,,,,,,,-100.00%,-11.14%,-1.56%,,,,,,
Solomon Islands,SLB,1986,0,56743.38672,54.81,,,,,,,,30.86%,2.39%,,,,,,
Solomon Islands,SLB,1987,6,43556.21484,47.69,,,,,,,,-23.24%,-12.99%,,,,,,
Solomon Islands,SLB,1988,5,51902.07031,44.4,,,,,,,-16.67%,19.16%,-6.90%,,,,,,
Solomon Islands,SLB,1989,3,50145.78906,53.15,,,,,,,-40.00%,-3.38%,19.71%,,,,,,
Solomon Islands,SLB,1990,5,41404.35547,45.23,,,,,,,66.67%,-17.43%,-14.90%,,,,,,
Solomon Islands,SLB,1991,6,63005.77734,48.15,,,,,,,20.00%,52.17%,6.46%,,,,,,
Solomon Islands,SLB,1992,8,47107.71094,44.63,,,,,,,33.33%,-25.23%,-7.31%,,,,,,
Solomon Islands,SLB,1993,10,43623.03516,41.29,,,,,,,25.00%,-7.40%,-7.48%,,,,,,
Solomon Islands,SLB,1994,13,47509.29688,32.92,,,,,,,30.00%,8.91%,-20.27%,,,,,,
Solomon Islands,SLB,1995,13,64181.40234,35.4,,,,,,,0.00%,35.09%,7.53%,,,,,,
Solomon Islands,SLB,1996,13,52445.44922,43.88,,,,,,,0.00%,-18.29%,23.95%,,,,,,
Solomon Islands,SLB,1997,13,61289.49609,47.17,,,,,,,0.00%,16.86%,7.50%,,,,,,
Solomon Islands,SLB,1998,13,60726.59375,46.81,,,,,,,0.00%,-0.92%,-0.76%,,,,,,
Solomon Islands,SLB,1999,13,54557.59766,39.1,,,,,,,0.00%,-10.16%,-16.47%,,,,,,
Solomon Islands,SLB,2000,15,19564.33203,31.59,,,,,,,15.38%,-64.14%,-19.21%,,,,,,
Solomon Islands,SLB,2001,15,24538.36133,30.04,,,,,,,0.00%,25.42%,-4.91%,,,,,,
Solomon Islands,SLB,2002,6,26252.54492,31.95,,,,,,,-60.00%,6.99%,6.36%,,,,,,
Solomon Islands,SLB,2003,400,36699.21875,32.12,,,,,,,6566.67%,39.79%,0.53%,,,,,,
Solomon Islands,SLB,2004,1711.199951,35045.67188,34.46,,,,,,,327.80%,-4.51%,7.29%,,,,,,
Solomon Islands,SLB,2005,2608.800049,30171.14063,33.69,,,,,,,52.45%,-13.91%,-2.23%,,,,,,
Solomon Islands,SLB,2006,1353.599976,39525.66016,34.19,,,,,,,-48.11%,31.00%,1.48%,,,,,,
Solomon Islands,SLB,2007,866.5999756,32150.17969,34.83,,,,,,,-35.98%,-18.66%,1.87%,,,,,,
Solomon Islands,SLB,2008,1160.199951,27457.69922,35.63,,,,,,,33.88%,-14.60%,2.30%,,,,,,
Solomon Islands,SLB,2009,4029.800049,28652.59766,35.57,,,,,,,247.34%,4.35%,-0.17%,,,,,,
Solomon Islands,SLB,2010,7105,37544.65625,35.84,,,,,,,76.31%,31.03%,0.76%,,,,,,
Solomon Islands,SLB,2011,7218.600098,38720.16016,35.04,,,,,,,1.60%,3.13%,-2.23%,,,,,,
Solomon Islands,SLB,2012,6992.399902,38892.07422,34.27,,,,,,,-3.13%,0.44%,-2.20%,,,,,,
Solomon Islands,SLB,2013,11814,36708.88281,33.6,,,,,,,68.95%,-5.61%,-1.96%,,,,,,
Solomon Islands,SLB,2014,12164.40039,73734.3125,37.08,,,,,,,2.97%,100.86%,10.36%,,,,,,
Solomon Islands,SLB,2015,12202,72996.98438,35.11,,,,,,,0.31%,-1.00%,-5.31%,,,,,,
Solomon Islands,SLB,2016,10582,65994.35938,33.14,,,,,,,-13.28%,-9.59%,-5.61%,,,,,,
Solomon Islands,SLB,2017,4780.528809,56892,30.14,,,,,,,-54.82%,-13.79%,-9.05%,,,,,,
South Africa,ZAF,1970,0,1365777,8.57,,,,,,,,,,,,,,,
South Africa,ZAF,1971,0,1291256,7.9,,,,,,,,-5.46%,-7.82%,,,,,,
South Africa,ZAF,1972,0,1268667,7.98,,,,,,,,-1.75%,1.01%,,,,,,
South Africa,ZAF,1973,0,1506926,10.39,,,,,,,,18.78%,30.20%,,,,,,
South Africa,ZAF,1974,9,1545272,10.29,,,,,,,,2.54%,-0.96%,,,,,,
South Africa,ZAF,1975,9,1489679,11.84,,,,,,,0.00%,-3.60%,15.06%,,,,,,
South Africa,ZAF,1976,9,1272767,10.1,,,,,,,0.00%,-14.56%,-14.70%,,,,,,
South Africa,ZAF,1977,12,1097993,9.77,,,,,,,33.33%,-13.73%,-3.27%,,,,,,
South Africa,ZAF,1978,14,1112859,9.61,,,,,,,16.67%,1.35%,-1.64%,,,,,,
South Africa,ZAF,1979,14,1086665,9.22,,,,,,,0.00%,-2.35%,-4.06%,,,,,,
South Africa,ZAF,1980,13,932558,8.68,,,,,,,-7.14%,-14.18%,-5.86%,,,,,,
South Africa,ZAF,1981,11,948000,10.43,,,,,,,-15.38%,1.66%,20.16%,,,,,,
South Africa,ZAF,1982,10,929541,8.36,,,,,,,-9.09%,-1.95%,-19.85%,,,,,,
South Africa,ZAF,1983,6,995565,8.55,,,,,,,-40.00%,7.10%,2.27%,,,,,,
South Africa,ZAF,1984,366,785094,9.04,,,,,,,6000.00%,-21.14%,5.73%,,,,,,
South Africa,ZAF,1985,615,849111,8.6,,,,,,,68.03%,8.15%,-4.87%,,,,,,
South Africa,ZAF,1986,789,853342,8,,,,,,,28.29%,0.50%,-6.98%,,,,,,
South Africa,ZAF,1987,1096,1466359,9.67,,,,,,,38.91%,71.84%,20.88%,,,,,,
South Africa,ZAF,1988,1376,1336314,10.24,,,,,,,25.55%,-8.87%,5.89%,,,,,,
South Africa,ZAF,1989,2037,905668,9.22,,,,,,,48.04%,-32.23%,-9.96%,,,,,,
South Africa,ZAF,1990,3613,550084,9.98,,,,,,,77.37%,-39.26%,8.24%,,,,,,
South Africa,ZAF,1991,4882,512115,7.95,,,,,,,35.12%,-6.90%,-20.34%,,,,,,
South Africa,ZAF,1992,4288,712360,9.18,,,,,,,-12.17%,39.10%,15.47%,,,,,,
South Africa,ZAF,1993,4021,588913,8.96,,,,,,,-6.23%,-17.33%,-2.40%,,,,,,
South Africa,ZAF,1994,4429,553483,6.63,,,,,,,10.15%,-6.02%,-26.00%,,,,,,
South Africa,ZAF,1995,3530,597349,8.59,,,,,,,-20.30%,7.93%,29.56%,,,,,,
South Africa,ZAF,1996,3013,452560,6.62,,,,,,,-14.65%,-24.24%,-22.93%,,,,,,
South Africa,ZAF,1997,4196,539537,8.17,,,,,,,39.26%,19.22%,23.41%,,,,,,
South Africa,ZAF,1998,5088,583287,6.62,,,,,,,21.26%,8.11%,-18.97%,,,,,,
South Africa,ZAF,1999,4148,633148,6.53,,,,,,,-18.47%,8.55%,-1.36%,,,,,,
South Africa,ZAF,2000,2819,694000,6.14,,,,,,,-32.04%,9.61%,-5.97%,,,,,,
South Africa,ZAF,2001,2830,815928,6.97,,,,,,,0.39%,17.57%,13.52%,,,,,,
South Africa,ZAF,2002,4105,839529,6.99,,,,,,,45.05%,2.89%,0.29%,,,,,,
South Africa,ZAF,2003,6602,872015,7.09,,,,,,,60.83%,3.87%,1.43%,,,,,,
South Africa,ZAF,2004,5954,947569,9.88,,,,,,,-9.82%,8.66%,39.35%,,,,,,
South Africa,ZAF,2005,5895,850712,8.52,,,,,,,-0.99%,-10.22%,-13.77%,,,,,,
South Africa,ZAF,2006,6037,653123,7.88,,,,,,,2.41%,-23.23%,-7.51%,,,,,,
South Africa,ZAF,2007,5669,725694,7.79,,,,,,,-6.10%,11.11%,-1.14%,,,,,,
South Africa,ZAF,2008,5421,696112,6.94,,,,,,,-4.37%,-4.08%,-10.91%,,,,,,
South Africa,ZAF,2009,4982,548340,5.13,,,,,,,-8.10%,-21.23%,-26.08%,,,,,,
South Africa,ZAF,2010,5147.600098,687923,5.86,,,,,,,3.32%,25.46%,14.23%,,,,,,
South Africa,ZAF,2011,5343.279785,575619,5.67,,,,,,,3.80%,-16.33%,-3.24%,,,,,,
South Africa,ZAF,2012,5926.530273,790135,7.47,,,,,,,10.92%,37.27%,31.75%,,,,,,
South Africa,ZAF,2013,6613,505078,6.25,,,,,,,11.58%,-36.08%,-16.33%,,,,,,
South Africa,ZAF,2014,7222,730272,7.2,,,,,,,9.21%,44.59%,15.20%,,,,,,
South Africa,ZAF,2015,6730.399902,631950,6.55,,,,,,,-6.81%,-13.46%,-9.03%,,,,,,
South Africa,ZAF,2016,8094.27002,660043,6.06,,,,,,,20.26%,4.45%,-7.48%,,,,,,
South Africa,ZAF,2017,6338.319824,593963,5.97,,,,,,,-21.69%,-10.01%,-1.49%,,,,,,
South Korea,KOR,1961,17404,407113,13.19,,,,,,,,,,,,,,,
South Korea,KOR,1962,23901,445551,13.68,,,,,,,37.33%,9.44%,3.71%,,,,,,
South Korea,KOR,1963,80479,451868,15.28,,,,,,,236.72%,1.42%,11.70%,,,,,,
South Korea,KOR,1964,72557,527726,16.14,,,,,,,-9.84%,16.79%,5.63%,,,,,,
South Korea,KOR,1965,73350,566749,17.59,,,,,,,1.09%,7.39%,8.98%,,,,,,
South Korea,KOR,1966,91626,611931,18.11,,,,,,,24.92%,7.97%,2.96%,,,,,,
South Korea,KOR,1967,96450,663787,19.45,,,,,,,5.26%,8.47%,7.40%,,,,,,
South Korea,KOR,1968,105769,735298,20.66,,,,,,,9.66%,10.77%,6.22%,,,,,,
South Korea,KOR,1969,80605,798940,20.65,,,,,,,-23.79%,8.66%,-0.05%,,,,,,
South Korea,KOR,1970,124058,753291,18.35,,,,,,,53.91%,-5.71%,-11.14%,,,,,,
South Korea,KOR,1971,151885,916429,23.59,,,,,,,22.43%,21.66%,28.56%,,,,,,
South Korea,KOR,1972,163955,1179171,30.4,,,,,,,7.95%,28.67%,28.87%,,,,,,
South Korea,KOR,1973,265546,1421467,34.48,,,,,,,61.96%,20.55%,13.42%,,,,,,
South Korea,KOR,1974,343865,1681041,39.1,,,,,,,29.49%,18.26%,13.40%,,,,,,
South Korea,KOR,1975,352495,1781746,39.04,,,,,,,2.51%,5.99%,-0.15%,,,,,,
South Korea,KOR,1976,412663,1993033,44.91,,,,,,,17.07%,11.86%,15.04%,,,,,,
South Korea,KOR,1977,493461,1930481,36.37,,,,,,,19.58%,-3.14%,-19.02%,,,,,,
South Korea,KOR,1978,395177,1958709,37.89,,,,,,,-19.92%,1.46%,4.18%,,,,,,
South Korea,KOR,1979,484844,1936739,41.5,,,,,,,22.69%,-1.12%,9.53%,,,,,,
South Korea,KOR,1980,545133,1864156,41.25,,,,,,,12.43%,-3.75%,-0.60%,,,,,,
South Korea,KOR,1981,704890,2106131,45.71,,,,,,,29.31%,12.98%,10.81%,,,,,,
South Korea,KOR,1982,603311,2038972,45.69,,,,,,,-14.41%,-3.19%,-0.04%,,,,,,
South Korea,KOR,1983,645426,2146521,44.74,,,,,,,6.98%,5.27%,-2.08%,,,,,,
South Korea,KOR,1984,679342,2229202,46.43,,,,,,,5.25%,3.85%,3.78%,,,,,,
South Korea,KOR,1985,790769,2303171,47.32,,,,,,,16.40%,3.32%,1.92%,,,,,,
South Korea,KOR,1986,952388,2708406,49.86,,,,,,,20.44%,17.59%,5.37%,,,,,,
South Korea,KOR,1987,875568,2457850,49.25,,,,,,,-8.07%,-9.25%,-1.22%,,,,,,
